-74
-72
-74
-72
-71
-72
-74
-75
-74
-75
-75
-75
-75
-75
-74
-75
-75
-74
-74
-75
-74
-75
-75
-75
-75
-74
-75
-75
-75
-75
-75
-77
-74
-75
-75
-74
-75
-77
-75
-74
-75
-74
-75
-74
-74
-75
-74
-75
-74
-78
-75
-75
-75
-75
-76
-76
-74
-76
-76
-75
-75
-75
-75
-75
-76
-74
-75
-76
-74
-74
-75
-75
-75
-75
-75
-75
-74
-75
-75
-75
-75
-74
-74
-74
-74
-74
-74
-74
-75
-74
-74
-74
-74
-74
-74
-74
-75
-74
-74
-72
-75
-74
-74
-74
-76
-74
-75
-74
-74
-74
-74
-74
-74
-74
-74
-74
-75
-75
-75
-75
-75
-76
-76
-75
-75
-74
-74
-74
-76
-75
-76
-74
-75
-74
-72
-74
-74
-74
-72
-74
-72
-72
-72
-74
-74
-74
-75
-75
-74
-74
-75
-74
-72
-75
-75
-74
-72
-75
-74
-75
-74
-72
-75
-75
-74
-75
-76
-75
-75
-75
-76
-75
-74
-74
-75
-75
-74
-75
-74
-75
-75
-76
-77
-76
-75
-72
-75
-75
-75
-74
-75
-75
-74
-76
-75
-75
-75
-74
-75
-76
-75
-76
-75
-75
-75
-74
-75
-75
-75
-76
-75
-74
-76
-75
-75
-75
-72
-72
-74
-74
-74
-75
-75
-74
-75
-74
-75
-75
-76
-74
-74
-75
-75
-74
-75
-75
-72
-74
-75
-77
-74
-72
-75
-75
-74
-75
-74
-75
-74
-75
-75
-74
-74
-74
-74
-75
-75
-76
-76
-75
-74
-74
-72
-74
-74
-74
-74
-75
-75
-75
-75
-75
-74
-74
-74
-72
-72
-74
-74
-74
-74
-72
-74
-74
-74
-75
-74
-74
-74
-74
-75
-74
-74
-74
-74
-75
-76
-75
-75
-75
-75
-74
-75
-75
-76
-75
-75
-74
-74
-75
-75
-76
-75
-75
-75
-75
-75
-74
-76
-75
-75
-76
-76
-75
-75
-76
-76
-75
-75
-76
-76
-75
-76
-75
-76
-74
-75
-76
-76
-75
-74
-75
-75
-76
-75
-74
-75
-75
-75
-75
-77
-76
-76
-75
-74
-75
-75
-75
-74
-76
-75
-74
-74
-75
-74
-75
-74
-75
-75
-75
-75
-74
-74
-75
-74
-76
-75
-75
-74
-75
-75
-75
-74
-75
-75
-75
-75
-76
-75
-76
-76
-75
-75
-75
-75
-75
-74
-75
-74
-76
-75
-75
-75
-75
-75
-75
-76
-75
-75
-75
-76
-75
-75
-75
-75
-75
-76
-76
-76
-75
-76
-74
-75
-75
-75
-75
-75
-76
